date_time,temp,clouds_all,traffic_volume,day_sin,day_cos
2016-10-01 16:00:00,0.8587144428728588,0.0,0.5575554625366261,0.9330127018924395,0.2500000000003813
2016-10-01 17:00:00,0.7994656608518,0.0,0.5321612948234965,0.8535533905903062,0.1464466094037587
2016-10-01 18:00:00,0.77982083922678,0.0,0.5144411887819171,0.7499999999986509,0.06698729810700177
2016-10-01 19:00:00,0.7411598302687419,0.0,0.4633737965676015,0.6294095225452766,0.017037086853862515
2016-10-01 20:00:00,0.7105139085337115,0.0,0.3940281847355937,0.4999999999964441,0.0
2016-10-01 21:00:00,0.6973125884016977,0.0,0.373098925631366,0.3705904774478539,0.01703708685570321
2016-10-01 22:00:00,0.7034417727487035,0.0,0.40016743407283384,0.24999999999519013,0.06698729811055765
2016-10-01 23:00:00,0.6647807637906653,0.0,0.2863122645458351,0.14644660940980986,0.14644660940364262
2016-10-02 00:00:00,0.6665095080936667,0.32,0.2345472303613785,0.06698729811128057,0.24999999999393796
2016-10-02 01:00:00,0.6500078579286499,0.32,0.09250732524068649,0.01703708685796057,0.3705904774394293
2016-10-02 02:00:00,0.6421499292786428,0.32,0.07715920189758617,0.0,0.4999999999949983
2016-10-02 03:00:00,0.6342920006286348,0.08,0.04185851820845542,0.017037086853488315,0.62940952254388
2016-10-02 04:00:00,0.6267483891246264,0.08,0.03725408120552533,0.06698729810264087,0.7499999999910976
2016-10-02 05:00:00,0.6204620462046209,0.08,0.06097390819031673,0.14644660940273635,0.8535533905892838
2016-10-02 06:00:00,0.6154329718686156,0.0,0.11120413004046324,0.24999999999282801,0.9330127018880785
2016-10-02 07:00:00,0.6115040075436116,0.0,0.16896888516813172,0.37059047744521934,0.9829629131435909
2016-10-02 08:00:00,0.6226622662266226,0.0,0.2644063066834101,0.4999999999937166,1.0
2016-10-02 09:00:00,0.6399497092566402,0.0,0.3657039207478722,0.629409522542642,0.9829629131468434
2016-10-02 10:00:00,0.6834826339776838,0.0,0.4854192828240547,0.7499999999962887,0.9330127018943619
2016-10-02 11:00:00,0.7435172088637434,0.0,0.5258825170922282,0.8535533905883776,0.8535533905981699
2016-10-02 12:00:00,0.8035517837498038,0.0,0.537044788614483,0.9330127018874377,0.7500000000082819
2016-10-02 13:00:00,0.8337262297658339,0.0,0.5484861169247942,0.9829629131432591,0.6294095225560187
2016-10-02 14:00:00,0.8374980355178381,0.0,0.5462536626203432,1.0,0.5000000000075651
2016-10-02 15:00:00,0.8393839383938402,0.08,0.548346588530766,0.9829629131452919,0.3705904774515679
2016-10-02 16:00:00,0.8659437372308667,0.08,0.589088879586996,0.9330127018950027,0.25000000000482114
2016-10-02 17:00:00,0.8203677510608203,0.08,0.5977396400167434,0.8535533905990762,0.14644660941252868
2016-10-02 18:00:00,0.7925506836397926,0.0,0.5345332775219757,0.7500000000030907,0.06698729810956511
2016-10-02 19:00:00,0.7355021216407356,0.0,0.5689967908469373,0.6294095225572567,0.01703708685707256
2016-10-02 20:00:00,0.7029702970297032,0.0,0.43365424863959817,0.5000000000088467,0.0
2016-10-02 21:00:00,0.6886688668866889,0.0,0.2898004743965397,0.37059047745280593,0.017037086854376327
2016-10-02 22:00:00,0.6756247053276758,0.0,0.18906097390819032,0.25000000000593114,0.06698729810435633
2016-10-02 23:00:00,0.6639949709256645,0.0,0.11790149295381612,0.14644660940829007,0.14644660940516235
2016-10-03 00:00:00,0.6647807637906653,0.0,0.0612529649783731,0.06698729811020598,0.2499999999957993
2016-10-03 01:00:00,0.6595945308816602,0.0,0.04102134784428631,0.017037086857404293,0.3705904774415053
2016-10-03 02:00:00,0.6511079679396512,0.0,0.021068787498255897,0.0,0.49999999999714756
2016-10-03 03:00:00,0.6509508093666514,0.0,0.031812473838426114,0.017037086854044592,0.6294095225459561
2016-10-03 04:00:00,0.6154329718686156,0.0,0.10311148318682853,0.06698729810735349,0.7499999999992601
2016-10-03 05:00:00,0.6352349520666354,0.0,0.35523929119575837,0.14644660940425608,0.8535533905908037
2016-10-03 06:00:00,0.6390067578186396,0.0,0.7559648388447049,0.2499999999946893,0.9330127018891532
2016-10-03 07:00:00,0.6361779035046369,0.0,0.8306125296497837,0.37059047744729534,0.9829629131441471
2016-10-03 08:00:00,0.6501650165016506,0.0,0.6641551555741593,0.49999999999586586,1.0
2016-10-03 09:00:00,0.6666666666666674,0.0,0.6089019115389982,0.629409522544718,0.9829629131462871
2016-10-03 10:00:00,0.7185289957567194,0.0,0.5480675317427096,0.7499999999981501,0.9330127018932873
2016-10-03 11:00:00,0.7727487034417728,0.0,0.5809962327333612,0.8535533905898973,0.8535533905966501
2016-10-03 12:00:00,0.8337262297658339,0.0,0.5934142598018697,0.9330127018921504,0.7500000000001195
2016-10-03 13:00:00,0.8573000157158579,0.0,0.583926329007953,0.9829629131438155,0.6294095225539427
2016-10-03 14:00:00,0.8503850385038505,0.0,0.6149016324822101,1.0,0.5000000000054158
2016-10-03 15:00:00,0.8448844884488449,0.0,0.7068508441467839,0.9829629131447357,0.37059047744949186
2016-10-03 16:00:00,0.8725443972968736,0.0,0.8925631365982978,0.9330127018939283,0.25000000000295985
2016-10-03 17:00:00,0.8294829482948303,0.0,0.8234965815543462,0.8535533905975565,0.14644660941100895
2016-10-03 18:00:00,0.8040232594688042,0.0,0.5849030277661503,0.7500000000012295,0.06698729810849047
2016-10-03 19:00:00,0.7733773377337738,0.0,0.3951444118878192,0.6294095225551807,0.01703708685651628
2016-10-03 20:00:00,0.7557755775577566,0.0,0.285475094181666,0.4999999999994215,0.0
2016-10-03 21:00:00,0.7443030017287442,0.08,0.23566345751360399,0.37059047745072987,0.017037086854932548
2016-10-03 22:00:00,0.7344020116297352,0.08,0.18027068508441468,0.2500000000040698,0.06698729810543097
2016-10-03 23:00:00,0.7224579600817234,0.08,0.12376168550299986,0.14644660940677034,0.14644660940668214
2016-10-04 00:00:00,0.7094137985227094,0.12,0.08371703641691085,0.06698729810913134,0.2499999999976606
2016-10-04 01:00:00,0.6999842841427006,0.12,0.0778568438677271,0.017037086856848016,0.37059047744358137
2016-10-04 02:00:00,0.6966839541096976,0.12,0.06195060694851402,0.0,0.4999999999992968
2016-10-04 03:00:00,0.6919691969196928,0.44,0.06236919213059858,0.01703708685460087,0.6294095225480321
2016-10-04 04:00:00,0.6932264655036939,0.44,0.12627319659550718,0.06698729810842813,0.7500000000011214
2016-10-04 05:00:00,0.6936979412226933,0.44,0.409376308078694,0.14644660940577586,0.8535533905923234
2016-10-04 06:00:00,0.6979412226936987,0.64,0.8031254360262313,0.24999999999655065,0.9330127018902279
2016-10-04 07:00:00,0.6946408926606948,0.64,0.8491698060555323,0.3705904774493714,0.9829629131447034
2016-10-04 08:00:00,0.6875687568756876,0.64,0.7460583228687038,0.49999999999801514,1.0
2016-10-04 09:00:00,0.6889831840326894,0.64,0.6772708246128086,0.6294095225467942,0.9829629131457309
2016-10-04 10:00:00,0.6990413327046991,0.64,0.5547648946560625,0.7500000000000114,0.9330127018922127
2016-10-04 11:00:00,0.7224579600817234,0.64,0.5705316031812474,0.8535533905914171,0.8535533905951305
2016-10-04 12:00:00,0.7617476033317625,0.64,0.6054137016882936,0.933012701893225,0.7499999999982582
2016-10-04 13:00:00,0.7887788778877884,0.64,0.6165759732105484,0.9829629131443718,0.6294095225518666
2016-10-04 14:00:00,0.8431557441458435,0.64,0.7035021626901075,1.0,0.5000000000032665
2016-10-04 15:00:00,0.836240766933837,0.48,0.7682433375191852,0.9829629131441795,0.3705904774474158
2016-10-04 16:00:00,0.8239823982398238,0.48,0.8461001813869122,0.9330127018928536,0.2500000000010985
2016-10-04 17:00:00,0.8170674210278173,0.48,0.7863820287428491,0.8535533905960366,0.14644660940948917
2016-10-04 18:00:00,0.8057520037718064,0.92,0.5670433933305428,0.7499999999993681,0.06698729810741583
2016-10-04 19:00:00,0.7832783278327837,0.92,0.3977954513743547,0.6294095225531047,0.017037086855960004
2016-10-04 20:00:00,0.764733616218765,0.92,0.31519464210966935,0.49999999999727224,0.0
2016-10-04 21:00:00,0.7446173188747447,1.0,0.2773824473280313,0.3705904774486538,0.017037086855488826
2016-10-04 22:00:00,0.7298444130127302,1.0,0.160876238314497,0.25000000000220846,0.06698729810650561
2016-10-04 23:00:00,0.726072607260726,1.0,0.14301660387888934,0.14644660940525056,0.14644660940820192
2016-10-05 00:00:00,0.7183718371837187,0.88,0.05595088600530208,0.0669872981080567,0.24999999999952194
2016-10-05 01:00:00,0.7152286657237155,0.88,0.02804520719966513,0.01703708685440858,0.3705904774526854
2016-10-05 02:00:00,0.6855256954266857,0.88,0.018138691223664013,0.0,0.5000000000014461
2016-10-05 03:00:00,0.6759390224736763,0.92,0.0283242639877215,0.017037086855157146,0.6294095225501082
2016-10-05 04:00:00,0.6767248153386771,0.92,0.10283242639877216,0.06698729810950277,0.7500000000029827
2016-10-05 05:00:00,0.7497564042118499,0.92,0.35607646155992745,0.14644660940729565,0.8535533905938432
2016-10-05 06:00:00,0.6892346377494891,0.8,0.7498255895074647,0.249999999998412,0.9330127018913025
2016-10-05 07:00:00,0.6892346377494891,0.8,0.82782196176922,0.37059047745144746,0.9829629131452597
2016-10-05 08:00:00,0.6892346377494891,0.8,0.8087065717873587,0.5000000000001644,1.0
2016-10-05 09:00:00,0.6801037246581809,0.0,0.6622017580577647,0.6294095225558982,0.9829629131432914
2016-10-05 10:00:00,0.6801037246581809,0.0,0.5832286870378122,0.7500000000018727,0.933012701891138
2016-10-05 11:00:00,0.6801037246581809,0.0,0.6077856843867727,0.8535533905929369,0.8535533905936106
2016-10-05 12:00:00,0.6988841741316993,0.0,0.6234128645179293,0.9330127018942996,0.7499999999963969
2016-10-05 13:00:00,0.6988841741316993,0.0,0.6089019115389982,0.982962913144928,0.6294095225497905
2016-10-05 14:00:00,0.6988841741316993,0.0,0.6747593135203014,1.0,0.5000000000011173
2016-10-05 15:00:00,0.7132484677039135,0.0,0.7314078414957443,0.9829629131436232,0.3705904774453398
2016-10-05 16:00:00,0.7132484677039135,0.0,0.8081484582112459,0.9330127018917789,0.24999999999923717
2016-10-05 17:00:00,0.7132484677039135,0.0,0.7777312683131017,0.8535533905893721,0.14644660940282456
2016-10-05 18:00:00,0.6756404211849758,0.0,0.5738802846379237,0.7499999999975068,0.06698729810634124
2016-10-05 19:00:00,0.6756404211849758,0.0,0.43672387330821827,0.6294095225510286,0.017037086855403727
2016-10-05 20:00:00,0.6756404211849758,0.0,0.34965815543463097,0.499999999995123,0.0
2016-10-05 21:00:00,0.6377966368065384,0.0,0.32691502720803683,0.3705904774465778,0.017037086856045103
2016-10-05 22:00:00,0.6377966368065384,0.0,0.24738384261197152,0.25000000000034717,0.06698729810758025
2016-10-05 23:00:00,0.6377966368065384,0.0,0.2786382028742849,0.14644660940373083,0.14644660940972165
2016-10-06 00:00:00,0.6180260883231177,0.0,0.07478721919910702,0.06698729810698206,0.2500000000013832
2016-10-06 01:00:00,0.6180260883231177,0.0,0.044090972512906376,0.0170370868538523,0.3705904774547615
2016-10-06 02:00:00,0.6011158258683014,0.0,0.02246407143853774,0.0,0.5000000000035953
2016-10-06 03:00:00,0.6011158258683014,0.0,0.02944049113994698,0.017037086855713368,0.6294095225521842
2016-10-06 04:00:00,0.6011158258683014,0.0,0.10004185851820846,0.06698729810330145,0.7499999999922418
2016-10-06 05:00:00,0.5767876787678774,0.0,0.36151806892702665,0.1464466094036705,0.853553390590218
2016-10-06 06:00:00,0.5767876787678774,0.0,0.7750802288265661,0.24999999999397216,0.9330127018887391
2016-10-06 07:00:00,0.5767876787678774,0.0,0.845123482628715,0.3705904774394674,0.9829629131420496
2016-10-06 08:00:00,0.6382366808109379,0.36,0.778707967071299,0.4999999999950377,1.0
2016-10-06 09:00:00,0.6378909319503401,0.0,0.6361099483744942,0.6294095225439181,0.9829629131465014
2016-10-06 10:00:00,0.6378909319503401,0.0,0.589926049951165,0.7499999999911318,0.9330127018973394
2016-10-06 11:00:00,0.6378909319503401,0.0,0.6024836054137016,0.8535533905893118,0.8535533905972358
2016-10-06 12:00:00,0.6896275341819904,0.0,0.6097390819031673,0.9330127018880983,0.7500000000071378
2016-10-06 13:00:00,0.6896275341819904,0.0,0.6207618250313939,0.9829629131436011,0.6294095225547426
2016-10-06 14:00:00,0.7033474776049036,0.56,0.6405748569833961,1.0,0.500000000006244
2016-10-06 15:00:00,0.7033474776049036,0.56,0.6966652713827264,0.9829629131468332,0.3705904774573198
2016-10-06 16:00:00,0.7033474776049036,0.56,0.8073112878470768,0.9330127018943423,0.25000000000367706
2016-10-06 17:00:00,0.7033474776049036,0.56,0.7466164364448165,0.8535533905981421,0.14644660941159454
2016-10-06 18:00:00,0.671522866572372,0.48,0.5787637784289102,0.7500000000082478,0.06698729811254256
2016-10-06 19:00:00,0.671522866572372,0.48,0.4160736709920469,0.6294095225559806,0.01703708685673061
2016-10-06 20:00:00,0.6365865157944373,0.92,0.3751918515417888,0.5000000000075256,0.0
2016-10-06 21:00:00,0.6365865157944373,0.92,0.351192967768941,0.3705904774515298,0.01703708685471822
2016-10-06 22:00:00,0.6365865157944373,0.92,0.21710618110785543,0.25000000000478695,0.06698729810501691
2016-10-06 23:00:00,0.56006600660066,0.92,0.1252964978373099,0.14644660941250082,0.14644660940095167
2016-10-07 00:00:00,0.56006600660066,0.92,0.05636947118738664,0.0669872981095454,0.2499999999969434
2016-10-07 01:00:00,0.56006600660066,0.92,0.030696246686200645,0.017037086857062345,0.3705904774427814
2016-10-07 02:00:00,0.5418356121326426,0.92,0.021068787498255897,0.0,0.49999999999846867
2016-10-07 03:00:00,0.5418356121326426,0.92,0.03334728617273615,0.017037086854386485,0.6294095225472323
2016-10-07 04:00:00,0.5418356121326426,0.92,0.08762383144970001,0.06698729810437609,0.749999999994103
2016-10-07 05:00:00,0.5338676724815348,0.8,0.334589088879587,0.14644660940519028,0.8535533905917378
2016-10-07 06:00:00,0.5338676724815348,0.8,0.7555462536626203,0.24999999999583344,0.9330127018898138
2016-10-07 07:00:00,0.5338676724815348,0.8,0.8541928282405469,0.3705904774415434,0.9829629131426059
2016-10-07 08:00:00,0.5542668552569547,0.0,0.7247104785823915,0.499999999997187,1.0
2016-10-07 09:00:00,0.568568285399969,0.0,0.6252267336402958,0.6294095225459941,0.9829629131459452
2016-10-07 10:00:00,0.568568285399969,0.0,0.6015069066555043,0.7499999999992942,0.9330127018926269
2016-10-07 11:00:00,0.568568285399969,0.0,0.6154597460583229,0.8535533905908315,0.853553390595716
2016-10-07 12:00:00,0.5936665095080946,0.12,0.6165759732105484,0.933012701889173,0.7500000000052764
2016-10-07 13:00:00,0.5936665095080946,0.12,0.6221571089716758,0.9829629131441573,0.6294095225526666
2016-10-07 14:00:00,0.5931793179317935,0.24,0.6709920468815403,1.0,0.5000000000040947
2016-10-07 15:00:00,0.6871758604431872,0.4,0.7595228128924236,0.9829629131462769,0.37059047745524376
2016-10-07 16:00:00,0.5931793179317935,0.24,0.8413562159899539,0.9330127018932677,0.2500000000018157
2016-10-07 17:00:00,0.5931793179317935,0.24,0.7368494488628435,0.8535533905966223,0.14644660941007476
2016-10-07 18:00:00,0.5641521294986647,0.56,0.6319240965536487,0.7500000000000853,0.06698729810782994
2016-10-07 19:00:00,0.5641521294986647,0.56,0.5268592158504255,0.6294095225539045,0.017037086856174333
2016-10-07 20:00:00,0.5641521294986647,0.56,0.4301660387888936,0.5000000000053764,0.0
2016-10-07 21:00:00,0.5371994342291377,0.0,0.34812334310032095,0.3705904774494537,0.017037086855274497
2016-10-07 22:00:00,0.5371994342291377,0.0,0.3484023998883773,0.25000000000292566,0.06698729810609155
2016-10-07 23:00:00,0.5371994342291377,0.0,0.23064043532858935,0.14644660941098103,0.14644660940247145
2016-10-08 00:00:00,0.5091623448059095,0.0,0.14971396679224222,0.06698729810847076,0.24999999999880473
2016-10-08 01:00:00,0.5091623448059095,0.0,0.07576391795730432,0.017037086856506067,0.37059047744485746
2016-10-08 02:00:00,0.48200534339148193,0.0,0.05943909585600671,0.0,0.500000000000618
2016-10-08 03:00:00,0.48200534339148193,0.0,0.03599832565927166,0.017037086854942762,0.6294095225493083
2016-10-08 04:00:00,0.48200534339148193,0.0,0.04506767127110367,0.06698729810545073,0.7499999999959643
2016-10-08 05:00:00,0.4561684739902563,0.0,0.08734477466164364,0.14644660940671006,0.8535533905932575
2016-10-08 06:00:00,0.4561684739902563,0.0,0.17161992465466722,0.2499999999976948,0.9330127018908885
2016-10-08 07:00:00,0.4561684739902563,0.0,0.29426538300544164,0.37059047744361945,0.9829629131431622
2016-10-08 08:00:00,0.5389753261040391,0.24,0.45821124598855867,0.49999999999933625,1.0
2016-10-08 09:00:00,0.53968253968254,0.48,0.5924375610436724,0.6294095225480703,0.982962913145389
2016-10-08 10:00:00,0.53968253968254,0.48,0.6740616715501604,0.7500000000011555,0.9330127018915522
2016-10-08 11:00:00,0.53968253968254,0.48,0.6432258964699316,0.8535533905923514,0.8535533905941963
2016-10-08 12:00:00,0.5928650007857938,0.0,0.6645737407562439,0.9330127018902475,0.7500000000034153
2016-10-08 13:00:00,0.5928650007857938,0.0,0.6316450397655923,0.9829629131447136,0.6294095225505905
2016-10-08 14:00:00,0.6817538896746815,0.75,0.6852239430724152,1.0,0.5000000000019454
2016-10-08 15:00:00,0.6258997328304265,0.2,0.6383424026789452,0.9829629131457207,0.37059047745316775
2016-10-08 16:00:00,0.6258997328304265,0.2,0.6296916422491977,0.933012701892193,0.24999999999995437
2016-10-08 17:00:00,0.6258997328304265,0.2,0.6790846937351751,0.8535533905951025,0.14644660940855497
2016-10-08 18:00:00,0.5701555869872714,0.0,0.5964838844704897,0.749999999998224,0.0669872981067553
2016-10-08 19:00:00,0.5701555869872714,0.0,0.4808148458211246,0.6294095225518285,0.01703708685561811
2016-10-08 20:00:00,0.5701555869872714,0.0,0.4572345472303614,0.5000000000032271,0.0
2016-10-08 21:00:00,0.5001728744303002,0.0,0.5530905539277242,0.3705904774473777,0.017037086855830774
2016-10-08 22:00:00,0.5001728744303002,0.0,0.544579321892005,0.25000000000106437,0.0669872981071662
2016-10-08 23:00:00,0.5001728744303002,0.0,0.28463792381749686,0.14644660940431642,0.14644660940913606
2016-10-09 00:00:00,0.4565299387081567,0.0,0.19673503557974048,0.06698729810739612,0.250000000000666
2016-10-09 01:00:00,0.4565299387081567,0.0,0.12683131017161992,0.01703708685594979,0.3705904774469335
2016-10-09 02:00:00,0.4565299387081567,0.0,0.07994976977814985,0.0,0.5000000000027672
2016-10-09 03:00:00,0.4353292472104351,0.0,0.03781219478163807,0.01703708685549904,0.6294095225513843
2016-10-09 04:00:00,0.4353292472104351,0.0,0.04046323426817357,0.06698729810652532,0.7499999999978257
2016-10-09 05:00:00,0.4353292472104351,0.0,0.09083298451234827,0.1464466094082298,0.8535533905947773
2016-10-09 06:00:00,0.42393525066792437,0.0,0.2045486256453188,0.24999999999955608,0.9330127018919631
2016-10-09 07:00:00,0.42393525066792437,0.0,0.2293846797823357,0.37059047745272355,0.9829629131456017
2016-10-09 08:00:00,0.42393525066792437,0.0,0.3348681456676434,0.5000000000014855,1.0
2016-10-09 09:00:00,0.5851013672795857,0.4,0.6615041160876238,0.6294095225501463,0.9829629131448328
2016-10-09 10:00:00,0.5732673267326738,0.0,0.6640156271801311,0.7500000000030169,0.9330127018904775
2016-10-09 11:00:00,0.5732673267326738,0.0,0.5582531045067671,0.853553390593871,0.8535533905926764
2016-10-09 12:00:00,0.6645607417884647,0.0,0.627738244732803,0.9330127018913221,0.7500000000015539
2016-10-09 13:00:00,0.6645607417884647,0.0,0.6303892842193386,0.98296291314527,0.6294095225485145
2016-10-09 14:00:00,0.6926606946408929,0.0,0.6347146644342123,1.0,0.49999999999979616
2016-10-09 15:00:00,0.6926606946408929,0.0,0.5562997069903725,0.9829629131432812,0.3705904774440637
2016-10-09 16:00:00,0.6926606946408929,0.0,0.5692758476349937,0.9330127018911183,0.24999999999809308
2016-10-09 17:00:00,0.6926606946408929,0.0,0.5463931910143714,0.8535533905935828,0.14644660940703524
2016-10-09 18:00:00,0.6457331447430463,0.0,0.5127668480535789,0.7499999999963627,0.06698729810568066
2016-10-09 19:00:00,0.6457331447430463,0.0,0.4340728338216827,0.6294095225497525,0.017037086855061834
2016-10-09 20:00:00,0.6457331447430463,0.0,0.3197990791125994,0.5000000000010778,0.0
2016-10-09 21:00:00,0.6195819581958202,0.0,0.25170922282684527,0.3705904774453017,0.01703708685638705
2016-10-09 22:00:00,0.6195819581958202,0.0,0.2092925910422771,0.24999999999920303,0.06698729810824083
2016-10-09 23:00:00,0.6121483576929125,0.0,0.11664573740756244,0.14644660940279663,0.14644660941065585
2016-10-10 00:00:00,0.6121483576929125,0.0,0.051765034184456535,0.06698729810632148,0.25000000000252737
2016-10-10 01:00:00,0.6121483576929125,0.0,0.029859076322031535,0.017037086855393513,0.3705904774490095
2016-10-10 02:00:00,0.6121483576929125,0.0,0.020650202316171342,0.0,0.5000000000049165
2016-10-10 03:00:00,0.6127927078422135,0.0,0.026370866471326918,0.017037086856055317,0.6294095225534603
2016-10-10 04:00:00,0.6127927078422135,0.0,0.09543742151527837,0.06698729810759996,0.749999999999687
2016-10-10 05:00:00,0.6156687097281162,0.0,0.34379796288544723,0.14644660940974957,0.8535533905962971
2016-10-10 06:00:00,0.6156687097281162,0.0,0.7321054834658853,0.2500000000014174,0.9330127018930376
2016-10-10 07:00:00,0.6156687097281162,0.0,0.8454025394167712,0.37059047745479956,0.9829629131461579
2016-10-10 08:00:00,0.6887002986012889,0.0,0.7134086786661086,0.4999999999890829,1.0
2016-10-10 09:00:00,0.5851013672795857,0.4,0.6615041160876238,0.6294095225451943,0.9829629131461596
2016-10-10 10:00:00,0.6979412226936987,0.0,0.5359285614622575,0.749999999992276,0.9330127018966788
2016-10-10 11:00:00,0.6979412226936987,0.0,0.5597879168410771,0.8535533905902459,0.8535533905963015
2016-10-10 12:00:00,0.7874430300172874,0.0,0.5801590623691921,0.9330127018887588,0.7500000000059937
2016-10-10 13:00:00,0.7874430300172874,0.0,0.6017859634435607,0.9829629131420599,0.6294095225604945
2016-10-10 14:00:00,0.7874430300172874,0.0,0.6415515557415934,1.0,0.5000000000049228
2016-10-10 15:00:00,0.8136570799937144,0.08,0.6922003627738245,0.9829629131464912,0.37059047745604373
2016-10-10 16:00:00,0.8136570799937144,0.08,0.8264266778289382,0.9330127018973197,0.25000000000883404
2016-10-10 17:00:00,0.8136570799937144,0.08,0.74326775498814,0.8535533905972079,0.14644660941066034
2016-10-10 18:00:00,0.7716485934307724,0.36,0.5685782056648527,0.7500000000071037,0.06698729811188198
2016-10-10 19:00:00,0.7716485934307724,0.36,0.44007255476489465,0.6294095225547045,0.017037086856388717
2016-10-10 20:00:00,0.7716485934307724,0.36,0.34812334310032095,0.5000000000062045,0.0
