date,hourly_bandwidth
2019-01-10 11:00:00,995.3364731355564
2019-01-10 12:00:00,994.4217587667492
2019-01-10 13:00:00,993.9362782288435
2019-01-10 14:00:00,992.9853926964772
2019-01-10 15:00:00,992.1918681475604
2019-01-10 16:00:00,991.4758368612472
2019-01-10 17:00:00,990.2971361474875
2019-01-10 18:00:00,991.1213245972416
2019-01-10 19:00:00,993.1719450272096
2019-01-10 20:00:00,993.4493117542022
2019-01-10 21:00:00,993.1201546825667
2019-01-10 22:00:00,992.0486958549502
2019-01-10 23:00:00,991.8432977169546
2019-01-11 00:00:00,991.0159202410612
2019-01-11 01:00:00,990.067911499401
2019-01-11 02:00:00,989.5053481368368
2019-01-11 03:00:00,990.131520669173
2019-01-11 04:00:00,989.7872553749536
2019-01-11 05:00:00,988.8316926500888
2019-01-11 06:00:00,987.2081389582391
2019-01-11 07:00:00,985.013454494126
2019-01-11 08:00:00,984.51240611266
2019-01-11 09:00:00,985.0476096721616
2019-01-11 10:00:00,984.606938513678
2019-01-11 11:00:00,984.6336797125708
2019-01-11 12:00:00,986.9921354920252
2019-01-11 13:00:00,991.0015609206704
2019-01-11 14:00:00,993.5503948294964
2019-01-11 15:00:00,994.854295269672
2019-01-11 16:00:00,996.9342888631636
2019-01-11 17:00:00,998.5599173158932
2019-01-11 18:00:00,1000.323361755885
2019-01-11 19:00:00,1002.6798833465224
2019-01-11 20:00:00,1004.2426436963808
2019-01-11 21:00:00,1005.2752428426996
2019-01-11 22:00:00,1002.8244614339158
2019-01-11 23:00:00,998.5726172879614
2019-01-12 00:00:00,993.79722078479
2019-01-12 01:00:00,988.3130070551472
2019-01-12 02:00:00,984.5491542675248
2019-01-12 03:00:00,980.2296698237762
2019-01-12 04:00:00,975.684865227846
2019-01-12 05:00:00,971.3309956151852
2019-01-12 06:00:00,969.0487428076568
2019-01-12 07:00:00,966.0191705570078
2019-01-12 08:00:00,964.1815551133428
2019-01-12 09:00:00,962.686677684214
2019-01-12 10:00:00,960.6512106402852
2019-01-12 11:00:00,958.8138834078502
2019-01-12 12:00:00,957.5103321262784
2019-01-12 13:00:00,955.8790644782785
2019-01-12 14:00:00,954.2782953178717
2019-01-12 15:00:00,952.431850887419
2019-01-12 16:00:00,950.809815378739
2019-01-12 17:00:00,950.000023651837
2019-01-12 18:00:00,951.1377642544088
2019-01-12 19:00:00,951.4965616278668
2019-01-12 20:00:00,953.6786395329498
2019-01-12 21:00:00,954.174421516376
2019-01-12 22:00:00,954.1603144212394
2019-01-12 23:00:00,954.2696343526532
2019-01-13 00:00:00,955.063598207512
2019-01-13 01:00:00,955.1869545684084
2019-01-13 02:00:00,954.9403898370584
2019-01-13 03:00:00,954.0535808402344
2019-01-13 04:00:00,952.5421492323632
2019-01-13 05:00:00,951.7712458387274
2019-01-13 06:00:00,951.7059798610928
2019-01-13 07:00:00,951.1822753628696
2019-01-13 08:00:00,951.3599057751268
2019-01-13 09:00:00,952.0657380922482
2019-01-13 10:00:00,953.7467896132848
2019-01-13 11:00:00,956.1078473789294
2019-01-13 12:00:00,957.7090517845712
2019-01-13 13:00:00,958.3005902238056
2019-01-13 14:00:00,959.2908322772432
2019-01-13 15:00:00,961.02826157248
2019-01-13 16:00:00,962.84935399309
2019-01-13 17:00:00,964.6006561678809
2019-01-13 18:00:00,967.466121158444
2019-01-13 19:00:00,969.8809009250916
2019-01-13 20:00:00,972.508493343321
2019-01-13 21:00:00,974.6957122986288
2019-01-13 22:00:00,976.4957653869286
2019-01-13 23:00:00,979.025598357074
2019-01-14 00:00:00,982.50948093618
2019-01-14 01:00:00,986.810096078044
2019-01-14 02:00:00,992.2565027486633
2019-01-14 03:00:00,997.6441121797716
2019-01-14 04:00:00,1003.2377266982576
2019-01-14 05:00:00,1008.087216274974
2019-01-14 06:00:00,1012.7338672574762
2019-01-14 07:00:00,1016.760533505954
2019-01-14 08:00:00,1020.4897759810112
2019-01-14 09:00:00,1024.3771695996388
2019-01-14 10:00:00,1027.2711501604722
2019-01-14 11:00:00,1031.7043963232677
2019-01-14 12:00:00,1035.246022799054
2019-01-14 13:00:00,1037.139494544029
2019-01-14 14:00:00,1039.298689365305
2019-01-14 15:00:00,1042.4276654250907
2019-01-14 16:00:00,1046.2238744391268
2019-01-14 17:00:00,1050.4686635964515
2019-01-14 18:00:00,1054.5080486559934
2019-01-14 19:00:00,1057.243667490036
2019-01-14 20:00:00,1059.430715827043
2019-01-14 21:00:00,1060.6421372746934
2019-01-14 22:00:00,1062.5238460814364
2019-01-14 23:00:00,1064.277922576607
2019-01-15 00:00:00,1065.1323093032656
2019-01-15 01:00:00,1065.1828446374311
2019-01-15 02:00:00,1065.5027496987857
2019-01-15 03:00:00,1065.3450840396636
2019-01-15 04:00:00,1064.2473138460232
2019-01-15 05:00:00,1063.1407883422016
2019-01-15 06:00:00,1062.4443687719015
2019-01-15 07:00:00,1061.4479204638665
2019-01-15 08:00:00,1059.9170855449452
2019-01-15 09:00:00,1058.5697183773732
2019-01-15 10:00:00,1055.979118863053
2019-01-15 11:00:00,1051.8094127390243
2019-01-15 12:00:00,1046.7185230402945
2019-01-15 13:00:00,1041.671390294547
2019-01-15 14:00:00,1037.3636635017672
2019-01-15 15:00:00,1035.1096861677504
2019-01-15 16:00:00,1034.4907627392708
2019-01-15 17:00:00,1034.214091336867
2019-01-15 18:00:00,1033.9076650619254
2019-01-15 19:00:00,1032.6005831792536
2019-01-15 20:00:00,1031.0895385939634
2019-01-15 21:00:00,1029.3312736687774
2019-01-15 22:00:00,1028.0528957953331
2019-01-15 23:00:00,1026.1285168035793
2019-01-16 00:00:00,1024.725937032724
2019-01-16 01:00:00,1025.0528777052189
2019-01-16 02:00:00,1025.8859870692322
2019-01-16 03:00:00,1027.0880327579926
2019-01-16 04:00:00,1028.9203190143533
2019-01-16 05:00:00,1030.4664189606165
2019-01-16 06:00:00,1031.96281232569
2019-01-16 07:00:00,1033.3235816021413
2019-01-16 08:00:00,1034.6970691497029
2019-01-16 09:00:00,1035.1493811036964
2019-01-16 10:00:00,1035.343492020649
2019-01-16 11:00:00,1035.921859113162
2019-01-16 12:00:00,1038.116470834361
2019-01-16 13:00:00,1041.5445758090875
2019-01-16 14:00:00,1047.2250255946738
2019-01-16 15:00:00,1052.2719244079783
2019-01-16 16:00:00,1057.6052884765368
2019-01-16 17:00:00,1062.626974335734
2019-01-16 18:00:00,1069.5673196329467
2019-01-16 19:00:00,1075.5860034668876
2019-01-16 20:00:00,1080.1320923616595
2019-01-16 21:00:00,1083.0440118248914
2019-01-16 22:00:00,1083.3627240372805
2019-01-16 23:00:00,1082.3067798317916
2019-01-17 00:00:00,1080.2481934518155
2019-01-17 01:00:00,1078.3503357282527
2019-01-17 02:00:00,1076.9441200746287
2019-01-17 03:00:00,1077.7600094005095
2019-01-17 04:00:00,1080.0676494374516
2019-01-17 05:00:00,1082.0784443630528
2019-01-17 06:00:00,1082.7633258969834
2019-01-17 07:00:00,1083.5050091365754
2019-01-17 08:00:00,1082.9451750185367
2019-01-17 09:00:00,1083.9220960103678
2019-01-17 10:00:00,1086.3962459265367
2019-01-17 11:00:00,1088.842933981089
2019-01-17 12:00:00,1089.1058554174067
2019-01-17 13:00:00,1090.0872621210196
2019-01-17 14:00:00,1091.13259198414
2019-01-17 15:00:00,1093.509146354272
2019-01-17 16:00:00,1094.3013192963815
2019-01-17 17:00:00,1094.0879985300671
2019-01-17 18:00:00,1093.4011670296595
2019-01-17 19:00:00,1092.9397396679929
2019-01-17 20:00:00,1092.0378430612636
2019-01-17 21:00:00,1091.741388686355
2019-01-17 22:00:00,1090.550535307557
2019-01-17 23:00:00,1089.0929436133383
2019-01-18 00:00:00,1087.688379631225
2019-01-18 01:00:00,1087.076068727111
2019-01-18 02:00:00,1087.3824226559525
2019-01-18 03:00:00,1086.8475069490726
2019-01-18 04:00:00,1084.49135414026
2019-01-18 05:00:00,1083.005947300597
2019-01-18 06:00:00,1082.3596755395697
2019-01-18 07:00:00,1081.3376015593935
2019-01-18 08:00:00,1081.6543895616371
2019-01-18 09:00:00,1082.535058063586
2019-01-18 10:00:00,1084.732822617935
2019-01-18 11:00:00,1087.0620075091997
2019-01-18 12:00:00,1091.404824513862
2019-01-18 13:00:00,1097.6328160902929
2019-01-18 14:00:00,1103.808528800031
2019-01-18 15:00:00,1110.2346152525158
2019-01-18 16:00:00,1116.888180697605
2019-01-18 17:00:00,1124.5378417181723
2019-01-18 18:00:00,1130.8494703035788
2019-01-18 19:00:00,1136.9853480597826
2019-01-18 20:00:00,1143.552395774707
2019-01-18 21:00:00,1148.1871183884753
2019-01-18 22:00:00,1150.551504004089
2019-01-18 23:00:00,1150.0173258790396
2019-01-19 00:00:00,1148.563546557352
2019-01-19 01:00:00,1147.680016770138
2019-01-19 02:00:00,1148.7288853114928
2019-01-19 03:00:00,1150.2747258405775
2019-01-19 04:00:00,1153.455295449431
2019-01-19 05:00:00,1155.3856846518204
2019-01-19 06:00:00,1155.1561088049584
2019-01-19 07:00:00,1154.042921044908
2019-01-19 08:00:00,1153.3838389487858
2019-01-19 09:00:00,1152.9060478233228
2019-01-19 10:00:00,1150.437187965216
2019-01-19 11:00:00,1147.4239422953324
2019-01-19 12:00:00,1143.1902311291392
2019-01-19 13:00:00,1139.7553975958754
2019-01-19 14:00:00,1137.0830096366942
2019-01-19 15:00:00,1134.074665243341
2019-01-19 16:00:00,1130.495938362742
2019-01-19 17:00:00,1126.0071286120776
2019-01-19 18:00:00,1121.5663266118845
2019-01-19 19:00:00,1118.4374241528772
2019-01-19 20:00:00,1115.0395836542418
2019-01-19 21:00:00,1112.2572808301547
2019-01-19 22:00:00,1109.2678670805813
2019-01-19 23:00:00,1105.7713183970363
2019-01-20 00:00:00,1102.1430572621773
2019-01-20 01:00:00,1097.8280252498444
2019-01-20 02:00:00,1093.072457614834
2019-01-20 03:00:00,1087.3388693249867
2019-01-20 04:00:00,1083.7895416098145
2019-01-20 05:00:00,1081.1956221227038
2019-01-20 06:00:00,1078.4863940630278
2019-01-20 07:00:00,1075.8901950789118
2019-01-20 08:00:00,1073.5491716018878
2019-01-20 09:00:00,1071.2206634913773
2019-01-20 10:00:00,1069.663339721953
2019-01-20 11:00:00,1069.2291356830142
2019-01-20 12:00:00,1068.6426922668973
2019-01-20 13:00:00,1067.4060469596293
2019-01-20 14:00:00,1065.7522938421575
2019-01-20 15:00:00,1061.8660194953925
2019-01-20 16:00:00,1056.0872367826178
2019-01-20 17:00:00,1051.5497272760647
2019-01-20 18:00:00,1049.5835550180568
2019-01-20 19:00:00,1048.307460602466
2019-01-20 20:00:00,1047.749178157822
2019-01-20 21:00:00,1047.6823383527212
2019-01-20 22:00:00,1050.913113031177
2019-01-20 23:00:00,1055.9297914579245
2019-01-21 00:00:00,1061.004046749326
2019-01-21 01:00:00,1064.4520964093597
2019-01-21 02:00:00,1065.622272448629
2019-01-21 03:00:00,1066.20345518706
2019-01-21 04:00:00,1065.925166141296
2019-01-21 05:00:00,1064.081991835816
2019-01-21 06:00:00,1061.1810933456595
2019-01-21 07:00:00,1057.212069978856
2019-01-21 08:00:00,1054.9716195892795
2019-01-21 09:00:00,1054.3233621047482
2019-01-21 10:00:00,1054.2808575705242
2019-01-21 11:00:00,1055.6799630207545
2019-01-21 12:00:00,1057.527341792472
2019-01-21 13:00:00,1058.4888600294755
2019-01-21 14:00:00,1060.5010292219142
2019-01-21 15:00:00,1063.2971406267495
2019-01-21 16:00:00,1065.130652094735
2019-01-21 17:00:00,1066.171579377716
2019-01-21 18:00:00,1066.0737442051343
2019-01-21 19:00:00,1064.3339644772373
2019-01-21 20:00:00,1063.129891894389
2019-01-21 21:00:00,1064.1907945920595
2019-01-21 22:00:00,1064.5366168577302
2019-01-21 23:00:00,1065.0582729666312
2019-01-22 00:00:00,1064.8397900871578
2019-01-22 01:00:00,1064.1247058664148
2019-01-22 02:00:00,1062.5534870934694
2019-01-22 03:00:00,1060.1341598714018
2019-01-22 04:00:00,1057.643384259608
2019-01-22 05:00:00,1054.5652868145175
2019-01-22 06:00:00,1051.8412850611342
2019-01-22 07:00:00,1049.347203758802
2019-01-22 08:00:00,1046.959130754704
2019-01-22 09:00:00,1043.7863376751293
2019-01-22 10:00:00,1040.080016416355
2019-01-22 11:00:00,1037.2345617908738
2019-01-22 12:00:00,1035.450139026775
2019-01-22 13:00:00,1033.1384397936931
2019-01-22 14:00:00,1030.8531754061244
2019-01-22 15:00:00,1029.4907081665042
2019-01-22 16:00:00,1026.9351046051872
2019-01-22 17:00:00,1024.6768333865248
2019-01-22 18:00:00,1021.9793809335674
2019-01-22 19:00:00,1020.0973313580162
2019-01-22 20:00:00,1017.6790212891132
2019-01-22 21:00:00,1013.6193184376248
2019-01-22 22:00:00,1007.589547386738
2019-01-22 23:00:00,1001.6117036365682
2019-01-23 00:00:00,996.4388658959208
2019-01-23 01:00:00,991.0867666768656
2019-01-23 02:00:00,986.6367793109532
2019-01-23 03:00:00,981.134152033774
2019-01-23 04:00:00,975.7234212322928
2019-01-23 05:00:00,969.4176223919884
2019-01-23 06:00:00,962.8697687467647
2019-01-23 07:00:00,956.6535189380546
2019-01-23 08:00:00,950.3149242851288
2019-01-23 09:00:00,943.9703551737176
2019-01-23 10:00:00,939.1094188503112
2019-01-23 11:00:00,934.5464303033824
2019-01-23 12:00:00,931.2285531934516
2019-01-23 13:00:00,927.301507959054
2019-01-23 14:00:00,924.1104201190802
2019-01-23 15:00:00,922.6733188390746
2019-01-23 16:00:00,919.5882400085252
2019-01-23 17:00:00,915.2627086350534
2019-01-23 18:00:00,911.411116913752
2019-01-23 19:00:00,908.0545769107648
2019-01-23 20:00:00,905.3826495132153
2019-01-23 21:00:00,902.4917759540358
2019-01-23 22:00:00,899.8561708621719
2019-01-23 23:00:00,897.2820424195858
2019-01-24 00:00:00,896.1684269736492
2019-01-24 01:00:00,895.7725911833745
2019-01-24 02:00:00,896.0020736891598
2019-01-24 03:00:00,895.8481767036671
2019-01-24 04:00:00,895.1551172563871
2019-01-24 05:00:00,893.8544922667168
2019-01-24 06:00:00,892.9376242026044
2019-01-24 07:00:00,891.7890002375865
2019-01-24 08:00:00,890.9807447639461
2019-01-24 09:00:00,892.3496113007419
2019-01-24 10:00:00,895.2231274003458
2019-01-24 11:00:00,897.9364299221273
2019-01-24 12:00:00,901.4377079583596
2019-01-24 13:00:00,904.5249910684828
2019-01-24 14:00:00,905.2494053186912
2019-01-24 15:00:00,904.0672825718376
2019-01-24 16:00:00,900.6498822290755
2019-01-24 17:00:00,896.5934266362974
2019-01-24 18:00:00,892.6869147865442
2019-01-24 19:00:00,890.95709788807
2019-01-24 20:00:00,890.2742488552657
2019-01-24 21:00:00,889.7620655264647
2019-01-24 22:00:00,889.981913828943
2019-01-24 23:00:00,888.2679716597748
2019-01-25 00:00:00,886.306709349545
2019-01-25 01:00:00,885.1220994060675
2019-01-25 02:00:00,883.0364237657559
2019-01-25 03:00:00,881.8001318128855
2019-01-25 04:00:00,881.2736168209292
2019-01-25 05:00:00,880.7142059629547
2019-01-25 06:00:00,880.6269145496888
2019-01-25 07:00:00,883.0340131174536
2019-01-25 08:00:00,886.2000343250975
2019-01-25 09:00:00,889.5414786806966
2019-01-25 10:00:00,892.0457634265138
2019-01-25 11:00:00,893.3540965672721
2019-01-25 12:00:00,894.9656564907949
2019-01-25 13:00:00,895.787902934078
2019-01-25 14:00:00,896.4152157609876
2019-01-25 15:00:00,896.363279234469
2019-01-25 16:00:00,896.7303545889962
2019-01-25 17:00:00,897.4469679071601
2019-01-25 18:00:00,899.3485177661578
2019-01-25 19:00:00,900.8582040612724
2019-01-25 20:00:00,901.889547757174
2019-01-25 21:00:00,901.610078247176
2019-01-25 22:00:00,900.6273820719591
2019-01-25 23:00:00,899.8471650233802
2019-01-26 00:00:00,900.0616163921036
2019-01-26 01:00:00,899.6145913982095
2019-01-26 02:00:00,899.8410525479256
2019-01-26 03:00:00,901.5539058200316
2019-01-26 04:00:00,904.1267687268646
2019-01-26 05:00:00,908.4878187052734
2019-01-26 06:00:00,912.2527541547304
2019-01-26 07:00:00,914.2976816035184
2019-01-26 08:00:00,913.7239291447316
2019-01-26 09:00:00,914.0788542342076
2019-01-26 10:00:00,915.3762927463644
2019-01-26 11:00:00,916.9640677133692
2019-01-26 12:00:00,918.5630048279656
2019-01-26 13:00:00,918.9943488744012
2019-01-26 14:00:00,921.4529633919676
2019-01-26 15:00:00,924.472729455423
2019-01-26 16:00:00,927.657978967414
2019-01-26 17:00:00,931.0819826317344
2019-01-26 18:00:00,934.9715462285828
2019-01-26 19:00:00,938.8416263677148
2019-01-26 20:00:00,941.6188585479794
2019-01-26 21:00:00,944.2975917915516
2019-01-26 22:00:00,948.6393935333266
2019-01-26 23:00:00,954.5922373300218
2019-01-27 00:00:00,962.09624867094
2019-01-27 01:00:00,968.8752726131814
2019-01-27 02:00:00,973.8926132435254
2019-01-27 03:00:00,977.768051661398
2019-01-27 04:00:00,981.2012518925892
2019-01-27 05:00:00,985.3785350413197
2019-01-27 06:00:00,987.7826638065918
2019-01-27 07:00:00,990.9992574817554
2019-01-27 08:00:00,993.9736457772166
2019-01-27 09:00:00,996.4532676694704
2019-01-27 10:00:00,997.315037333858
2019-01-27 11:00:00,996.1454173386488
2019-01-27 12:00:00,995.220495839128
2019-01-27 13:00:00,994.648176237876
2019-01-27 14:00:00,993.0198264656198
2019-01-27 15:00:00,989.7622630484752
2019-01-27 16:00:00,985.9847483706196
2019-01-27 17:00:00,984.087678482664
2019-01-27 18:00:00,982.7146806923208
2019-01-27 19:00:00,980.0769877657712
2019-01-27 20:00:00,976.8436010775368
2019-01-27 21:00:00,973.5129017937842
2019-01-27 22:00:00,967.7810169110884
2019-01-27 23:00:00,961.660835341833
2019-01-28 00:00:00,955.6863670796736
2019-01-28 01:00:00,951.1267785962036
2019-01-28 02:00:00,949.0411417297936
2019-01-28 03:00:00,949.072574746586
2019-01-28 04:00:00,949.339835873444
2019-01-28 05:00:00,948.4331923323268
2019-01-28 06:00:00,949.7644504054032
2019-01-28 07:00:00,951.7937282832766
2019-01-28 08:00:00,953.9682528430138
2019-01-28 09:00:00,955.7066616924798
2019-01-28 10:00:00,957.548149862615
2019-01-28 11:00:00,959.0517237301268
